536460000008549575,392.0
536460000019626234,861.8000000000001
536460000008548538,860.05
536460000008592092,3376.0775
536460000017906225,1047.75
536460000017354635,2015.0
536460000008551649,115.89999999999999
536460000008555797,6765.65
536460000008556834,10230.0
536460000008557871,1026.0
536460000008553723,2492.6000000000004
536460000008554760,5952.0
536460000017354664,7388.75
536460000008558908,7728.5
536460000008560982,21780.45
536460000019626205,5201.8
536460000008562019,3928.2000000000003
536460000008559945,1632.4
536460000016278919,459.0
536460000016317152,16280.0
536460000008627350,2320.0
536460000016317094,33600.0
536460000013035958,51.0
536460000013400591,148.0
536460000008628387,7778.772000000001
536460000008629424,34552.799999999996
536460000018876974,7200.0
536460000008687496,19800.0
536460000008680237,3240.0
536460000008610758,2616.9
536460000008611795,11220.0
536460000008612832,19099.399999999998
536460000008613869,7189.8
536460000008614906,6804.0
536460000016497127,0.0
536460000016087487,11025.0
536460000016497069,352.8
536460000008605573,13346.0
536460000008606610,240.0
536460000019325219,4521.0
536460000017241406,8833.199999999999
536460000018237794,4970.5
536460000017650003,987.24
536460000019905158,2664.0
536460000016297863,5607.9
536460000008649127,3879.625
536460000019684951,3804.0
536460000016577323,124290.0
536460000016577292,112189.0
536460000016577414,25380.0
536460000008640831,767.97
536460000008641868,3126.2000000000003
536460000017472139,797.5
536460000008634609,5063.25
536460000008635646,8242.0
536460000018334123,27156.4
536460000019182829,5385.599999999999
536460000008618017,650.0
536460000016488064,1240.0
536460000008621128,1262.5
536460000008622165,4575.0
536460000019184297,1122.0
536460000020271632,0.0
536460000014962349,9578.66
536460000013694404,140.0
536460000016074401,855.0
536460000016028393,1364.0
536460000019644581,1800.0
536460000016675431,5765.0
536460000020091869,1050.0
536460000020091898,4155.0
536460000018849477,4693.1
536460000018257512,2790.0
536460000016201644,12510.0
536460000016090531,990.0
536460000015005907,4409.7
536460000016703283,15699.0
536460000017333605,9799.0
536460000016391271,4675.0
536460000013762852,310100.0
536460000013758704,921100.0
536460000011083315,350.0
536460000017257723,4484.48
536460000014341726,676.0
536460000014342763,2040.0
536460000019593680,2800.0
536460000017470150,53250.0
536460000016708478,1400.0
536460000016708362,450.0
536460000016708391,500.0
536460000016708420,700.0
536460000016708449,350.0
536460000014464672,4050.0
536460000014457413,700.0
536460000014459487,1950.0
536460000018194335,753.9999999999999
536460000014456376,1280.0
536460000014455339,3640.0
536460000014450154,868.0
536460000014451191,1241.5
