536460000016721259,2752.3199999999997
536460000012928110,6.0
536460000012929147,195.0
536460000018115298,900.9
536460000012930184,3444.69
536460000019436641,1124.0
536460000012931221,211.89999999999998
536460000012932258,708.4399999999999
536460000016003114,474.78999999999996
536460000016653276,5410.0
536460000017089338,3420.0
536460000017089367,2680.0
536460000016391393,400.0
536460000014884809,10000.0
536460000014886883,3500.0
536460000014871326,136.578
536460000011594024,120.0
536460000015293332,2.6999999999999997
536460000015292295,585.0
536460000015294369,1175.9
536460000015295406,3788.3
536460000015296443,720.0
536460000015297480,1019.9999999999999
536460000014900370,7748.280000000001
536460000013415109,14729.7
536460000013416146,3725.9200000000005
536460000013417183,2079.0
536460000013418220,2851.8
536460000013411998,325.5
536460000013413035,1356.5099999999998
536460000013414072,1393.7
536460000018374064,58.5
536460000018374093,81.25
536460000018374122,91.0
536460000018374151,123.5
536460000018374180,71.5
536460000018372788,19435.0
536460000018373861,26910.0
536460000018372730,13156.0
536460000018373455,33488.0
536460000018373426,10764.0
536460000018373484,10764.0
536460000018373368,11661.0
536460000018373687,31167.5
536460000018373919,40072.5
536460000018373252,45045.0
536460000018372817,18837.0
536460000007384322,4760.0
536460000007355276,10260.0
536460000007354239,9275.0
536460000016201706,26007.5
536460000007356313,1750.0
536460000007367720,14618.355
536460000007387433,6973.0
536460000017354850,13462.880000000001
536460000007351126,1457.5
536460000007334528,1056.0
536460000018205011,23055.0
536460000007349052,229.5
536460000007353202,18450.0
536460000007365646,6825.0
536460000007376020,7722.0
536460000016446042,750.0
536460000007366683,188.275
536460000007348013,1784.0
536460000007359424,3000.0
536460000007364609,4621.24
536460000016127564,336000.0
536460000007343863,325.0
536460000016351581,280.0
536460000007344902,33600.0
536460000007352165,10600.0
536460000007368757,19382.016
536460000007298233,1000.0
536460000007369796,36400.0
536460000007312751,293162.4
536460000007313788,137484.0
536460000019128540,4116.1282
536460000019128511,2519.2038
536460000019128482,3943.8953
536460000019128598,3797.8545
536460000019128569,4032.7897000000003
536460000007329343,625625.0
536460000007323121,179800.0
536460000007324158,60000.0
536460000007325195,250000.0
536460000007331417,240900.0
536460000007330380,165750.0
536460000007326232,572000.0
536460000007361498,4712.5
536460000007360461,1560.0
536460000009531094,9750.0
536460000009532131,1820.0
536460000010639752,403.0
536460000010641826,272.0
536460000010687454,1915.8990000000001
536460000007461080,17709.06
536460000017621112,44000.0
536460000017195531,8750.0
536460000015072419,2652.0
