536460000008981050,6098.0
536460000008970680,1060.0
536460000008968606,8843.0
536460000008973791,13040.0
536460000008957199,6448.0
536460000008959273,14094.0
536460000008961347,3938.0
536460000008965495,14487.0
536460000008967569,21903.0
536460000008977939,15792.0
536460000008980013,20535.0
536460000008963421,10994.0
536460000008975865,17045.0
536460000008982087,10755.0
536460000008969643,16352.0
536460000008971717,4075.0
536460000018946479,595.0
536460000018946402,490.0
536460000017603836,15106.0
536460000007795178,41200.0
536460000011620986,986.4
536460000013078231,551.0
536460000007725697,75868.35
536460000018633359,4013.1
536460000016668377,39139.65
536460000018689339,4243.2
536460000016668348,34979.72
536460000017366278,18306.2
536460000019396512,4151.799999999999
536460000017225757,648.0
536460000017458424,6529.6
536460000007719475,5760.45
536460000007723623,14063.2
536460000019098071,3936.0
536460000007722586,11245.28
536460000016083839,0.0
536460000017175557,4408.0
536460000007724660,1476.0
536460000016403153,7200.0
536460000020235106,2550.0
536460000016403120,1450.0
536460000019128631,693.7194
536460000017438547,83152.17
536460000019128718,1164.8142
536460000019128689,1184.7857999999999
536460000019128660,898.722
536460000016083079,601.68
536460000014312682,6534.0
536460000018194364,68.2
536460000007746437,5500.0
536460000016071848,32494.0
536460000018194393,93.0
536460000007747474,6072.000000000001
536460000007737104,2007.3600000000001
536460000007738141,3116.0
536460000016091103,1149.9552
536460000007739178,1971.6000000000001
536460000019098438,3189.2
536460000018194422,8897.0
536460000007740215,8691.504
536460000007741252,37800.229999999996
536460000007742289,3115.0
536460000016669404,225.0
536460000019508773,2012.8000000000002
536460000016237293,17474.97
536460000007780658,1680.0
536460000017876001,19058.0
536460000018020077,2223.0
536460000019508744,3330.0
536460000007779621,22750.0
536460000018372606,32800.0
536460000017366168,2937.0
536460000018194577,29890.800000000003
536460000016091132,7711.1
536460000017175528,32477.6
536460000007769251,1404.5
536460000007770288,3321.0
536460000007771325,2106.75
536460000015079686,325.0
536460000015080723,850.0
536460000014503985,1800.0
536460000014505022,1240.0
536460000007721549,1536.1494
536460000017366093,3315.7
536460000007733993,10291.2
536460000016228931,3033.8
536460000011817251,280.0
536460000008731147,10263.25
536460000018968793,57719.75
536460000016198032,2598.0
536460000015083840,6160.0
536460000010586066,2380.0
536460000017287001,1558.0
536460000014780070,1550.0
536460000017393160,31110.0
536460000017522724,1931.0
536460000016071628,648.0
536460000017353875,2100.0
536460000010383723,2751.9
536460000010384760,5400.0
