536460000009824674,2400.0
536460000009823637,330.0
536460000009822600,2580.0
536460000015833560,4455.0
536460000015834597,72.25
536460000015832523,1428.0
536460000015836671,6270.0
536460000015831486,2375.0
536460000015864672,4650.0
536460000011561869,559.0
536460000011562906,829.4
536460000016366609,190.0
536460000011575350,136.8
536460000011576387,138.0
536460000018101827,970.0
536460000016721288,247.0
536460000011574313,767.0
536460000016661289,840.0
536460000011563943,180.0
536460000011560832,80.0
536460000011567054,377.0
536460000011568091,90.0
536460000011572239,680.0
536460000014225535,3150.0
536460000016317210,3500.0
536460000016098964,4850.0
536460000014316830,1200.0
536460000011529710,4646.4
536460000011525562,4750.0
536460000011523488,990.0
536460000009056759,2960.0
536460000009059870,600.0
536460000009055722,1500.0
536460000009054685,1870.0
536460000009053648,1444.0
536460000009058833,990.0
536460000015073458,6300.0
536460000018275211,6990.0
536460000018275182,2480.0
536460000018182800,6990.0
536460000018205236,2480.0
536460000007422601,11440.0
536460000014851623,78092.175
536460000014852660,282403.0
536460000007784808,42750.0
536460000014124875,80822.0
536460000013447256,6955.0
536460000013448293,340.0
536460000013442071,2526.3
536460000013443108,1152.0
536460000013444145,500.0
536460000013446219,540.0
536460000013438960,150.0
536460000013439997,4242.0
536460000013441034,1573.6
536460000007754733,8411.05
536460000007766140,8190.0
536460000007755770,4610.0
536460000007756807,1769.0
536460000017292592,3272.5
536460000007757844,2600.0
536460000007758881,4735.5
536460000007759918,10761.65
536460000007760955,6000.0
536460000007761992,8346.24
536460000007763029,9844.0
536460000007764066,3320.0
536460000016083460,1190.0
536460000007752659,74421.0
536460000007765103,25003.1
536460000007753696,1785.0
536460000007783769,800.0
536460000017654360,19200.0
536460000007788956,11900.0
536460000007767177,2234.4
536460000007731919,1679.0
536460000013759741,35267.0
536460000010577770,8000.0
536460000009105012,9300.0
536460000016080048,3030.0
536460000017253663,2700.0
536460000014314756,170.0
536460000014331350,210.0
536460000014334461,18.0
536460000014335498,192.0
536460000014332387,420.0
536460000014330313,460.0
536460000016319516,12425.0
536460000016192051,100.0
536460000016279043,252.0
536460000014325126,1320.0
536460000014126949,284681.98000000004
536460000014240053,270.0
536460000016721403,2683.72
536460000012936406,297.5
536460000018141124,2282.175
536460000018256824,3752.0000000000005
536460000018193429,5055.91
536460000012926036,335.78
536460000012927073,953.8
